"","GID_2","NAME_2","weighted.sero_0_5_mea","weighted.sero_5_10_mea","weighted.sero_10_15_mea","weighted.sero_0_5_dip","weighted.sero_5_10_dip","weighted.sero_10_15_dip","weighted.sero_NA_NA","weighted.sero.UC_0_5_mea","weighted.sero.UC_5_10_mea","weighted.sero.UC_10_15_mea","weighted.sero.UC_0_5_dip","weighted.sero.UC_5_10_dip","weighted.sero.UC_10_15_dip","weighted.sero.UC_NA_NA","weighted.sero.LC_0_5_mea","weighted.sero.LC_5_10_mea","weighted.sero.LC_10_15_mea","weighted.sero.LC_0_5_dip","weighted.sero.LC_5_10_dip","weighted.sero.LC_10_15_dip","weighted.sero.LC_NA_NA","pop_risk_adm2_0_5_mea","pop_risk_adm2_5_10_mea","pop_risk_adm2_10_15_mea","pop_risk_adm2_0_5_dip","pop_risk_adm2_5_10_dip","pop_risk_adm2_10_15_dip","pop_risk_adm2_NA_NA","pop_risk_UC_adm2_0_5_mea","pop_risk_UC_adm2_5_10_mea","pop_risk_UC_adm2_10_15_mea","pop_risk_UC_adm2_0_5_dip","pop_risk_UC_adm2_5_10_dip","pop_risk_UC_adm2_10_15_dip","pop_risk_UC_adm2_NA_NA","pop_risk_LC_adm2_0_5_mea","pop_risk_LC_adm2_5_10_mea","pop_risk_LC_adm2_10_15_mea","pop_risk_LC_adm2_0_5_dip","pop_risk_LC_adm2_5_10_dip","pop_risk_LC_adm2_10_15_dip","pop_risk_LC_adm2_NA_NA","total_pop_0_5_mea","total_pop_5_10_mea","total_pop_10_15_mea","total_pop_0_5_dip","total_pop_5_10_dip","total_pop_10_15_dip","total_pop_NA_NA"
"605","NGA.30.3_1","Ayedaade",0.807901865560626,0.92585018079248,0.973909274845554,0.805003454789638,0.870461812900617,0.916258884174645,NA,0.833842258184595,0.936751946593485,0.978885192090366,0.83104367714393,0.888071970263506,0.928482685870289,NA,0.779079846932025,0.913245105952196,0.967788717823464,0.776051202072036,0.850553790453141,0.902166268366425,NA,5158.62008473416,2171.50884606511,796.018034217752,5236.45426079562,3793.58064788133,2554.90937901895,NA,4462.01451494854,1852.24601943084,644.204704377416,4537.16785471035,3277.85973442785,2181.96586982805,NA,5932.60909099911,2540.65379899322,982.75388537563,6013.9405846644,4376.59551311475,2984.86969120804,NA,26854.0873641968,29285.4233398438,30509.6170959473,26854.0873641968,29285.4233398438,30509.6170959473,NA
"606","NGA.30.4_1","Ayedire",0.799834635784454,0.923259216084617,0.973320058991222,0.799681118948949,0.868118444961962,0.915606986453074,NA,0.826701546710746,0.934564420396236,0.978473861342694,0.826032090846128,0.885792822026157,0.927819797862437,NA,0.770065109486595,0.910189699859023,0.96696210680057,0.77046919661317,0.848184355134938,0.901546963579114,NA,2451.14650018302,1020.00864471559,361.475864384308,2453.02640710668,1752.91832261786,1143.40723279091,NA,2122.1448522416,869.744267160593,291.649054825351,2130.34274604813,1517.9973786864,977.940728974074,NA,2815.69243690424,1193.7235698466,447.617219159942,2810.74414452631,2017.8744894785,1333.90086693934,NA,12245.6075744629,13291.6109619141,13548.6005859375,12245.6075744629,13291.6109619141,13548.6005859375,NA
"607","NGA.30.5_1","Boluwaduro",0.803817548447085,0.926190062288631,0.974822697556249,0.814343689417693,0.880235225199683,0.924929334804145,NA,0.831421293265978,0.937718993723086,0.979705805169766,0.841891810845185,0.89865894246211,0.937239619103641,NA,0.773028261462116,0.912731713404679,0.968795433632638,0.78325275106931,0.858995263418045,0.910436614429054,NA,1648.31668389522,654.665928173068,224.971245067534,1559.87649140325,1062.26776350486,670.792316011238,NA,1416.39118412291,552.408714139162,181.338341897462,1328.41833701955,898.856435220431,560.79403513186,NA,1907.00697459573,774.036337321007,278.827732364957,1821.10124413693,1250.65810395618,800.291707555825,NA,8401.95782470703,8869.61767578125,8935.478515625,8401.95782470703,8869.61767578125,8935.478515625,NA
"608","NGA.30.6_1","Boripe",0.802715575436019,0.925143494623165,0.974237033830491,0.814561935738248,0.879575594816746,0.923954683747635,NA,0.829706532855104,0.936465413845152,0.979167482609783,0.840767220919787,0.897087164264975,0.935774029674378,NA,0.772717324811563,0.911997903575457,0.968169517028481,0.785165765466427,0.859557486756838,0.910169884601511,NA,3267.38613159704,1292.60846476271,459.991823397972,3071.18902456769,2079.46663713825,1357.77159561699,NA,2820.36716319875,1097.10363121448,371.959796758076,2637.18220641192,1777.08005381979,1146.73989808489,NA,3764.21130306787,1519.60413036367,568.325937524844,3558.04265875849,2425.13567146615,1603.89600740562,NA,16561.8048095703,17267.8173828125,17854.76953125,16561.8048095703,17267.8173828125,17854.76953125,NA
"609","NGA.30.7_1","Ede North",0.802437952600847,0.924736976248884,0.973983822237745,0.813548177091877,0.87845385417518,0.922936042966819,NA,0.829165300248033,0.935965474115228,0.978940413597443,0.839236406188301,0.895618588112857,0.934588781824638,NA,0.772773273313944,0.91172869886969,0.967890026813162,0.784826922459209,0.858917521596272,0.909409176923718,NA,1324.77738995432,522.963889425596,185.52824241183,1250.276369152,844.561406082181,549.563453644989,NA,1145.55376718581,444.942855670582,150.181478881773,1078.02068774497,725.292533087025,466.464691815653,NA,1523.69766293639,613.351692013048,228.984708810222,1442.87038834438,980.309293442685,646.027111959843,NA,6705.626953125,6948.48364257812,7131.26440429688,6705.626953125,6948.48364257812,7131.26440429688,NA
"610","NGA.30.8_1","Ede South",0.801077234287474,0.924077316803918,0.973720596899903,0.809874138834649,0.875756251001938,0.921064705153249,NA,0.827819181913099,0.935322681207164,0.978735986791642,0.835518200624237,0.892891547438958,0.932754394049509,NA,0.771428617090389,0.911065353920301,0.96755171291792,0.781297865933815,0.856326890838556,0.907544527865834,NA,3797.57355276984,1519.55882460039,542.983830294462,3629.63454420572,2486.68352123236,1630.95746802385,NA,3287.05122673606,1294.48784455261,439.356072713237,3140.07162017887,2143.72816432314,1389.42564830688,NA,4363.58621673291,1779.98748956352,670.445030247182,4175.17541186976,2875.55354596998,1910.31075553263,NA,19090.6935119629,20014.5563964844,20661.9544677734,19090.6935119629,20014.5563964844,20661.9544677734,NA
"611","NGA.30.9_1","Egbedore",0.798349466573942,0.923327865236316,0.973617881280858,0.806606059045,0.874089312515056,0.920377225973236,NA,0.825556201855732,0.934769035773079,0.978693485205575,0.832758151450605,0.891544882296691,0.932253070667666,NA,0.768194518066243,0.910075859211246,0.967363551339439,0.77747741826374,0.854289751445012,0.906628164368142,NA,2943.67190219232,1191.78085266958,429.408484481701,2823.14309003414,1957.13797396567,1295.97986761593,NA,2546.51102768981,1013.94091095063,346.795430831809,2441.37777411869,1685.81105836186,1102.68271334018,NA,3383.87046316819,1397.76816590689,531.207068976904,3248.35972576542,2264.89955967434,1519.76643190749,NA,14597.8880004883,15543.8590087891,16276.4973144531,14597.8880004883,15543.8590087891,16276.4973144531,NA
"612","NGA.30.10_1","Ejigbo",0.79278302561933,0.921475183655639,0.973173889508648,0.798122378810562,0.868933095270104,0.917511969167371,NA,0.820864109972497,0.933299333101259,0.978436225446754,0.8249692048185,0.886817236406505,0.929704047746376,NA,0.761690653002726,0.907764208824493,0.966659653400265,0.768336532048607,0.848711947412618,0.903424691817049,NA,4133.34068531742,1720.90363431527,639.956628414864,4026.83702728187,2872.38510306083,1967.81274397746,NA,3573.20950498491,1461.77253791868,514.419727878264,3491.32550105721,2480.44679729936,1676.96172764007,NA,4753.53779572966,2021.38528477148,795.358529781174,4620.97296926146,3315.53987193504,2303.87512318682,NA,19946.9213256836,21915.4111328125,23855.7366943359,19946.9213256836,21915.4111328125,23855.7366943359,NA
"613","NGA.30.11_1","Ife East",0.809858175213529,0.926915679422811,0.974371816282281,0.823691226808725,0.884106167305115,0.925711700271748,NA,0.835748496037072,0.937799073706913,0.979201059338215,0.84849195663251,0.900753459389656,0.937062904118789,NA,0.781046653765696,0.914305706675771,0.968449354404742,0.795824849331393,0.865090592089595,0.912505062507579,NA,3170.37959531129,1310.02516966383,511.03739588187,2939.7305807268,2077.3790689996,1481.34177808981,NA,2738.69053927534,1114.94200639504,414.740138824256,2526.20910605673,1778.97892700934,1254.99371854685,NA,3650.77605627227,1536.05698547514,629.133923066304,3404.36793575685,2418.23032069396,1744.68801618823,NA,16673.7623291016,17924.845703125,19940.4453125,16673.7623291016,17924.845703125,19940.4453125,NA
"614","NGA.30.12_1","Ife North",0.808548787008275,0.926295061253378,0.974133137914319,0.816897889699337,0.879224422307532,0.922400481949899,NA,0.834499927035821,0.93720910058968,0.979027292304302,0.84206540526252,0.896151663506227,0.934012551465767,NA,0.779694877163006,0.913661625995252,0.968125043554801,0.788743268292299,0.859974702537601,0.908944436524879,NA,7710.14788358033,3219.99081177179,1198.36567468379,7373.91174572901,5276.39337430425,3595.04753592524,NA,6665.04023326459,2743.18278533786,971.628213907477,6360.36232067084,4536.88307750013,3057.08102596496,NA,8872.15625349402,3771.91509451388,1476.70999131791,8507.75828168102,6117.36715221407,4218.44216728476,NA,40272.1286697388,43687.5854797363,46328.2198944092,40272.1286697388,43687.5854797363,46328.2198944092,NA
"615","NGA.30.13_1","Ife South",0.813736949981903,0.927945420011069,0.974496543815633,0.824679953672323,0.883862064518045,0.924928056975194,NA,0.839412983435123,0.938752227344634,0.979320815327409,0.849708468797386,0.900772086962484,0.936530170716872,NA,0.785094875649812,0.915407238633628,0.968574882504167,0.796497771734645,0.864509108572654,0.911406177620121,NA,7076.49846638634,2916.07473797098,1082.59514996392,6660.75230081353,4700.14397184828,3186.72578451703,NA,6101.01561384555,2478.71936280442,877.809849375543,5709.8699391147,4015.78928854673,2694.22814124588,NA,8164.66702727628,3423.49944269443,1333.9635044794,7731.44864795281,5483.36505156439,3760.71547839909,NA,37991.960647583,40470.3592529297,42448.9583740234,37991.960647583,40470.3592529297,42448.9583740234,NA
"616","NGA.30.14_1","IfeCentral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","NGA.30.15_1","Ifedayo",0.808528284750125,0.928385563889667,0.975664943332156,0.819373839477992,0.883988544809902,0.927563698518329,NA,0.835976656541982,0.939783463778502,0.980379398927784,0.846902503633557,0.902375640720247,0.939755761009268,NA,0.777803803163122,0.915032782570807,0.969847577446194,0.788154145315882,0.862673082350858,0.91313413515743,NA,1089.32130545111,422.085642946137,154.073715881015,1027.61875153037,683.755570979969,458.619442982681,NA,933.161968006451,354.907987656037,124.224856193161,871.002614592698,575.384555012278,381.427250752665,NA,1264.11909398079,500.785100684057,190.905484589163,1205.23390453651,809.385976878281,549.978032194111,NA,5689.20220947266,5893.86254882812,6331.34814453125,5689.20220947266,5893.86254882812,6331.34814453125,NA
"618","NGA.30.16_1","Ifelodun",0.798620415542599,0.925154974298453,0.974816773130993,0.800274359832691,0.872860711613492,0.921300494532112,NA,0.827838343507595,0.937238666065749,0.979829088801631,0.830677071212962,0.892999273246109,0.934588432150284,NA,0.765955233666919,0.910967787087163,0.96859042236797,0.765983394480142,0.849573585680187,0.905579348623497,NA,18869.3243139237,6366.27484365992,2051.30059307327,18714.3492637418,10814.3947538136,6410.47086938385,NA,16131.5961572296,5338.44297112595,1643.02225124951,15865.606564214,9101.42028279845,5328.10146300633,NA,21930.0611420697,7573.02882896402,2558.46820424988,21927.4224658649,12795.1842935421,7691.03733903755,NA,93700.2842903137,85059.424911499,81455.0336914062,93700.2842903137,85059.424911499,81455.0336914062,NA
"619","NGA.30.17_1","Ila",0.806216788965981,0.927307904536821,0.975249158023299,0.817057816627639,0.882275717903411,0.926365107875078,NA,0.833780214283104,0.938785899376788,0.980050862043814,0.844679988363378,0.900734924419719,0.938645792676478,NA,0.775412480921618,0.913881969659066,0.969322098491443,0.785790515625285,0.860921670963482,0.91185879231166,NA,3176.50637661685,1251.36661370292,432.60329816134,2998.79958090126,2026.57847870732,1287.01468915612,NA,2724.68500461021,1053.77732365055,348.677547351544,2546.01523396844,1708.81030043744,1072.36887008595,NA,3681.4524986677,1482.4889462856,536.198380069799,3511.33511214569,2394.18022739549,1540.56080943806,NA,16392.0618286133,17214.6174316406,17478.3265380859,16392.0618286133,17214.6174316406,17478.3265380859,NA
"620","NGA.30.18_1","Ilesha East",0.810065827762457,0.9275598918228,0.974815298553334,0.827966661899242,0.887888045497056,0.928759614559101,NA,0.836294557002323,0.938554425610764,0.979578105787331,0.853124969036954,0.90472012644615,0.940103181450791,NA,0.780826871827886,0.914781708062113,0.968970161300097,0.799529104376677,0.868520725332153,0.915462000092673,NA,3149.78250350419,1259.32593485073,468.615625738842,2852.92315745844,1948.99614957779,1325.58084406765,NA,2714.81710746394,1068.19284726742,379.993336649592,2435.70915796263,1656.38095876596,1114.50934463706,NA,3634.66813908248,1481.46666068671,577.376996496235,3324.51876382961,2285.68488715613,1573.01160822483,NA,16583.5482177734,17384.3740234375,18607.154296875,16583.5482177734,17384.3740234375,18607.154296875,NA
"621","NGA.30.19_1","Ilesha West",0.808103712498946,0.926760466522246,0.974546373495283,0.823988064440751,0.885172085693061,0.926998856686961,NA,0.834372824661081,0.937781688540197,0.97935953000842,0.849177280090415,0.902023853827438,0.938391534631917,NA,0.77886478426776,0.913970493743589,0.968639362851186,0.795622254057328,0.865859025818944,0.913694092603148,NA,3480.40366433864,1385.18258672193,517.301235144885,3192.31077091254,2171.74550157235,1483.62283841263,NA,3003.96341935727,1176.73771960246,419.482096927781,2735.45650035546,1853.02725383385,1252.08622922094,NA,4010.70716464265,1627.07991643423,637.351079580162,3706.77862063506,2537.01427055038,1754.01931384579,NA,18136.8994140625,18913.044921875,20323.2822265625,18136.8994140625,18913.044921875,20323.2822265625,NA
"622","NGA.30.20_1","Irepodun",0.801878307402335,0.92567886463339,0.974772885038432,0.808341109616588,0.876629234180669,0.922925493896759,NA,0.830072713577981,0.93741651605192,0.979716878607307,0.836928239797765,0.895664881398776,0.935601435689594,NA,0.770401598537293,0.911950471971574,0.96865513642255,0.776099951687359,0.854682936860072,0.907994173138691,NA,12050.5291862727,4087.34807728495,1332.19921780614,11657.4365082986,6784.87027919329,4070.16802753529,NA,10335.6361321375,3441.82689786923,1071.11568227988,9918.65645810185,5737.99020028968,3400.77401370943,NA,13965.0646109032,4842.35160452783,1655.26667650005,13618.4686877198,7991.8238020961,4858.66460611804,NA,60823.8756103516,54995.7701416016,52808.2271728516,60823.8756103516,54995.7701416016,52808.2271728516,NA
"623","NGA.30.21_1","Irewole",0.805101567796941,0.924857720752507,0.973631371112226,0.798239254650268,0.865977399379274,0.91344773563222,NA,0.831302160505269,0.935863869707253,0.978695862550467,0.824790716443925,0.883921317308346,0.925940231756896,NA,0.776027253707804,0.912141088995114,0.967391254379458,0.768812986151353,0.845750439480351,0.89907763374205,NA,6757.77271694491,2777.77923425621,978.794620352273,6995.71179133112,4954.40384099994,3212.79089265698,NA,5849.31158377553,2370.91571718179,790.802404463179,6075.08486747143,4291.07231707308,2749.07364540665,NA,7765.87526705033,3247.8740461134,1210.42565108957,8016.01776391216,5702.13241327684,3746.20423333067,NA,34673.3046569824,36966.9281005859,37119.6630859375,34673.3046569824,36966.9281005859,37119.6630859375,NA
"624","NGA.30.22_1","Isokan",0.808187751733509,0.925840699128366,0.973847499837599,0.795272772972728,0.863198430906021,0.911122217220966,NA,0.834055031655306,0.936690578985054,0.97886899634277,0.822232478404563,0.881526911685671,0.923957651904292,NA,0.779451418399758,0.91330419722804,0.967660263699545,0.765412001440816,0.842547678179028,0.896363173349385,NA,2668.39380883763,1100.35499387232,385.485738995951,2848.06038215603,2029.82347396571,1310.05133590073,NA,2308.54145207418,939.367506896323,311.469286299605,2473.01076091157,1757.87059524467,1120.858065907,NA,3068.15896799442,1286.36810766355,476.685099676932,3263.46814992363,2336.23357523815,1527.59844988142,NA,13911.4880981445,14837.720703125,14739.9191894531,13911.4880981445,14837.720703125,14739.9191894531,NA
"625","NGA.30.23_1","Iwo",0.797352576092883,0.922473646162832,0.973153544685046,0.79789613107024,0.867264396860748,0.915377701938189,NA,0.824610069946,0.933951228787302,0.97837634071862,0.824443347293078,0.885039773016641,0.927637397937923,NA,0.767162837762049,0.909196523314376,0.966699923360653,0.768483617906082,0.84722176625683,0.901261786205059,NA,5314.24217940136,2173.87813170875,802.996938217782,5299.98795039711,3721.97337655848,2531.11427379902,NA,4599.43949034571,1852.04091588119,646.77932309153,4603.81163847045,3223.54284815579,2164.41787996322,NA,6105.94028110702,2546.17536463281,996.029429960494,6071.30403744891,4283.97886521188,2953.33154534807,NA,26224.0796203613,28040.5052490234,29910.7248535156,26224.0796203613,28040.5052490234,29910.7248535156,NA
"626","NGA.30.24_1","Obokun",0.805547388743435,0.926389561400493,0.974689447199478,0.819040490416831,0.882741049469085,0.926077291960489,NA,0.832516833546194,0.937676658913449,0.979536221004323,0.845399580192631,0.900359520656484,0.93790411314249,NA,0.775502688790456,0.913252498129433,0.968724341971475,0.789326148677559,0.862489146304585,0.912209344118857,NA,6220.89356533472,2528.42730763935,916.595577432347,5789.22464181646,4027.69957941107,2677.03466592952,NA,5358.09185467643,2140.72950120436,741.074660550423,4945.94930128632,3422.52693655474,2248.7385289016,NA,7182.07829513654,2979.66914437739,1132.61571393419,6739.84061004379,4723.3273458938,3179.2481007716,NA,31991.8232269287,34348.7602539062,36213.9691162109,31991.8232269287,34348.7602539062,36213.9691162109,NA
"627","NGA.30.25_1","Odo0tin",0.799441071414844,0.924705451570955,0.974446531158983,0.806558003246937,0.875371625215981,0.92210779994818,NA,0.827716962475323,0.936530998903747,0.979466221696602,0.835067190534614,0.894455912385097,0.934872580804544,NA,0.767932287126727,0.910892109505392,0.968232089707129,0.774474285588267,0.853409722860925,0.907090899705076,NA,4165.40415846932,1633.72162640781,558.853739689047,4017.59275132792,2704.15422360337,1703.50051346825,NA,3578.14277330622,1377.1339607032,449.07323018236,3425.48604174182,2290.06829941269,1424.33506777975,NA,4819.80943490311,1933.43994780457,694.76342252134,4683.93880681074,3180.67789740326,2031.9197551614,NA,20768.9789123535,21697.7412109375,21869.9755859375,20768.9789123535,21697.7412109375,21869.9755859375,NA
"628","NGA.30.26_1","Ola-Oluwa",0.795364285011333,0.92197272981498,0.973114536325546,0.798706074786719,0.868404906284771,0.916525943460685,NA,0.822898242308166,0.933571005254489,0.978353882984898,0.825150597616909,0.886057059769401,0.928647609668029,NA,0.764882230036148,0.9085491728737,0.966638217800092,0.769401574144553,0.848492386998858,0.902560813625195,NA,4276.25976199845,1749.24199343527,637.03015923711,4206.42658966912,2950.1437575721,1977.85287147322,NA,3700.8843751382,1489.22789320967,512.887913556726,3653.81704685176,2554.41175161237,1690.63941487138,NA,4913.24136201206,2050.17587779746,790.48149158146,4818.80091029292,3396.5494160991,2308.74576551405,NA,20896.9375762939,22418.3415527344,23694.2225341797,20896.9375762939,22418.3415527344,23694.2225341797,NA
"629","NGA.30.27_1","Olorunda",0.800672723064977,0.924308704821261,0.973958053775673,0.810997947952167,0.877145998930325,0.922390674495016,NA,0.827763642754571,0.935685903218048,0.978951439046131,0.837200566690099,0.894648681496956,0.934242120592874,NA,0.770602463564375,0.911113774659897,0.967810161108554,0.781697819089055,0.857206286874265,0.908612811709514,NA,8146.67165485778,3187.54405050134,1124.7743424053,7724.67112280857,5173.68000197631,3352.01437355866,NA,7039.44322665231,2708.42262741807,909.105682867495,6653.74829359165,4436.59958141625,2840.14009287152,NA,9375.66818004297,3743.21456761054,1390.30718208903,8922.19176806679,6013.38964603662,3947.09226907464,NA,40870.83203125,42112.42578125,43190.87109375,40870.83203125,42112.42578125,43190.87109375,NA
"630","NGA.30.28_1","Oriade",0.812734040309921,0.928456213680137,0.975036632038284,0.832740812693579,0.890894936733242,0.930511794348794,NA,0.838887937307583,0.939422167531139,0.979764805503316,0.857818838239863,0.907696748637295,0.94182610110271,NA,0.783518982191915,0.9156887606319,0.969232203176076,0.804264030255749,0.871472668117873,0.917191008769473,NA,5728.9634493021,2357.47261210795,875.020313129506,5116.90310521088,3595.17173642064,2435.71266349058,NA,4928.8462245572,1996.12836127677,709.287554943676,4349.69964776939,3041.52740984692,2039.12161640757,NA,6622.72972911232,2778.17890172233,1078.47816258061,5988.0835696693,4235.16395211114,2902.63515514411,NA,30592.6579437256,32951.4655761719,35052.173828125,30592.6579437256,32951.4655761719,35052.173828125,NA
"631","NGA.30.29_1","Orolu",0.796982894570689,0.923100616199711,0.973675438991031,0.804992877638887,0.873490364092531,0.920343263157074,NA,0.824589894766197,0.934703146380049,0.978774855784288,0.831734239077709,0.891340228441593,0.932438470209193,NA,0.766368038061073,0.909639142694824,0.967382054914767,0.775171892976251,0.853198160811441,0.906300750472583,NA,5110.63251675362,2062.86351896999,716.05482103381,4908.99394132221,3393.68275550103,2166.74422129072,NA,4415.67022482837,1751.6199815845,577.345500182143,4235.82272738679,2914.85142858335,1837.74229346671,NA,5881.31280422462,2423.9741187237,887.241265772264,5659.68976853439,3938.03101681864,2548.71484194921,NA,25173.4084472656,26825.48828125,27201.0166015625,25173.4084472656,26825.48828125,27201.0166015625,NA
"632","NGA.30.30_1","Osogbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","NGA.31.1_1","Afijio",0.791721897861307,0.920730111742053,0.972802551510448,0.788020693316884,0.861227538951409,0.912024935631817,NA,0.820646962472453,0.932915611114329,0.978328917473815,0.816550345978099,0.880352229380658,0.925216849619188,NA,0.759621663600826,0.906553119911686,0.965901355482664,0.756403728804244,0.839610369353463,0.896764554871193,NA,4875.20965475072,2122.39052839233,753.90280914711,4961.84453352046,3715.52632915055,2438.63493987499,NA,4198.15454041783,1796.13311817255,600.714070660942,4294.04491045677,3203.47739458675,2072.9601591349,NA,5626.58663763797,2501.96862346868,945.201308115513,5701.90951905258,4294.30948393482,2861.64682382094,NA,23407.2118225098,26774.2338867188,27719.6152954102,23407.2118225098,26774.2338867188,27719.6152954102,NA
"634","NGA.31.2_1","Akinyele",0.797126263942654,0.92233231738152,0.973087636474692,0.785969015947121,0.85859620161159,0.909457788737754,NA,0.825009738454029,0.934048672410468,0.97847678939786,0.814635734957408,0.877944166045702,0.922910193240077,NA,0.766174750987655,0.908737694280299,0.966380979807054,0.754232073579238,0.836759363900732,0.893927103994446,NA,6060.78042749666,2196.15901637559,751.719723785379,6394.09922760462,3998.38409375395,2529.03710879831,NA,5227.77158242185,1864.86319463363,601.189186286102,5537.69123278669,3451.29417027555,2153.28275384445,NA,6985.44582561426,2580.56541413864,939.05095141908,7342.22904899009,4615.85028317801,2962.84226435286,NA,29874.6429443359,28276.3556518555,27932.1332397461,29874.6429443359,28276.3556518555,27932.1332397461,NA
"635","NGA.31.3_1","Atiba",0.78246775286701,0.918370644860111,0.972597723982774,0.785293668688062,0.861888299947381,0.914187860741497,NA,0.814361744614388,0.931820222937944,0.978463163367869,0.815734407236094,0.88215771844356,0.92792389350241,NA,0.746940841030455,0.902543501258541,0.96517527330013,0.75138001129963,0.838768630343059,0.898112156802184,NA,5760.76471202572,2274.15602755948,766.170496166032,5685.92782528531,3847.72799702872,2399.3163659626,NA,4916.13691727119,1899.45701148348,602.172199050656,4879.78558777009,3283.03138550685,2015.25545696492,NA,6701.60076154325,2715.09291795726,973.702991595019,6584.04110878195,4491.83128432957,2848.79472519302,NA,26482.3481941223,27859.5368499756,27960.1043243408,26482.3481941223,27859.5368499756,27960.1043243408,NA
"636","NGA.31.4_1","Atisbo",0.777366850376667,0.917723420206244,0.972947018306589,0.775401166447506,0.85706530227443,0.912442635560058,NA,0.819479998163864,0.935328118160616,0.980082653380896,0.819671020123791,0.88684822940981,0.932089561747732,NA,0.728870971051842,0.895841366817637,0.963319872851529,0.723919620306084,0.820973762165605,0.887738330942536,NA,5177.56464886175,2114.76940818425,696.391073962532,5223.27866602263,3673.87568705229,2253.87972929105,NA,4198.17974771749,1662.2727588637,512.707344415953,4193.73733404933,2908.35987015804,1748.13347984049,NA,6305.38658747464,2677.20767689304,944.210639237145,6420.53538103357,4601.54289329402,2889.81174665845,NA,23256.0364780426,25703.1759643555,25741.7493515015,23256.0364780426,25703.1759643555,25741.7493515015,NA
"637","NGA.31.5_1","Egbeda",0.802988262970062,0.924144479276029,0.973454319458831,0.789658009767186,0.860065195780086,0.909645469442121,NA,0.829599647659217,0.935313430462875,0.978629506422191,0.817341789331561,0.878826518826117,0.922757867645791,NA,0.773460321738389,0.911230179881194,0.967054919339012,0.759038282030823,0.838938626315017,0.894561159815027,NA,6783.16745326567,2475.31220386747,871.429478321262,7242.13168063958,4566.34303377603,2966.11726739881,NA,5866.93027252158,2110.84774678723,701.540804015017,6288.97165395593,3954.12481348946,2535.66944714257,NA,7799.82246552106,2896.73074521209,1081.50606307236,8296.37719788809,5255.74381467677,3461.29809536023,NA,34430.2707824707,32631.9321289062,32827.5433349609,34430.2707824707,32631.9321289062,32827.5433349609,NA
"638","NGA.31.6_1","IbadanNorth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","NGA.31.7_1","IbadanNorth-East",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","NGA.31.8_1","IbadanNorth-West",0.801083439688961,0.92361564546989,0.973378917533497,0.781252980035897,0.854385908679768,0.906046323734019,NA,0.828310090111159,0.935020887230861,0.978684115434825,0.810352742314015,0.874162481982743,0.919911532522924,NA,0.770845251366106,0.910399629766131,0.966783464352415,0.749096117865323,0.832106152007462,0.890066996164956,NA,11897.7531945227,4172.45538377169,1444.51952010219,13083.8681882526,7954.09351849174,5098.13676894408,NA,10269.2514421783,3549.45002250986,1156.64760745113,11343.3304016402,6873.80855361682,4345.77950582122,NA,13706.3834118977,4894.37332383132,1802.40357218691,15007.2596294555,9171.11356465631,5965.21084907071,NA,59812.7836914062,54624.4765625,54262.23828125,59812.7836914062,54624.4765625,54262.23828125,NA
"641","NGA.31.9_1","IbadanSouth-East",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","NGA.31.10_1","IbadanSouth-West",0.804172279866947,0.924639605574114,0.973624444033689,0.778673703723243,0.851932118220404,0.903969599602771,NA,0.830774042047019,0.935756320998875,0.978836424009049,0.807710485138847,0.871739655238707,0.91793752093279,NA,0.774630303178251,0.911779449607158,0.967157260753377,0.746652659909111,0.829671166710908,0.88791380255486,NA,26196.6189942394,9125.36072337644,3161.64242698033,29607.6605141957,17929.481965675,11511.1806008409,NA,22638.0000819974,7779.24199505909,2536.88149152486,25723.2998167073,15530.9950454479,9836.84347027509,NA,30148.5615850261,10682.5919859168,3936.86479833845,33891.2373440067,20625.0518882757,13435.7917525642,NA,133773.803710938,121089.609375,119870.171875,133773.803710938,121089.609375,119870.171875,NA
