"","GID_2","NAME_2","age_group","antigen","weighted.sero","weighted.sero.UC","weighted.sero.LC","weighted.risk","weighted.risk.UC","weighted.risk.LC","pop_risk_adm2","pop_risk_UC_adm2","pop_risk_LC_adm2","total_pop"
"28","NGA.1.3_1","Arochukw","25_30","tet",0.916102970867314,0.928300631942612,0.902048211774433,0.00881431497310519,0.00753319298867697,0.0102902809260673,58.120919915808,49.6732993705324,67.8533267122884,6593.92364501953
"29","NGA.1.3_1","Arochukw","30_35","tet",0.925782568014387,0.937713678512604,0.911780064909082,0.00691748451990126,0.00580555816984776,0.00822230778222128,41.6215087856588,34.9312079668262,49.4724425637022,6016.85607910156
"30","NGA.1.3_1","Arochukw","35_40","tet",0.934433198133124,0.946102820963764,0.920448502455334,0.00338281479037715,0.0027806841722517,0.00410435540367879,20.0519354976674,16.4827527123232,24.3289316483372,5927.58892822266
"31","NGA.1.3_1","Arochukw","40_45","tet",0.942145659819747,0.953509956160864,0.928211880206717,0.00126977451125458,0.00102029636256085,0.00157565970180817,6.23488549360435,5.0098902866011,7.73685227620002,4910.23046875
"32","NGA.1.3_1","Arochukw","15_20","rub",0.873366261943981,0.887811205743158,0.857349614967441,0.00968599706427425,0.00858126936942066,0.0109109297151442,106.207551360857,94.0941444898508,119.639012940657,10965.0612792969
"33","NGA.1.3_1","Arochukw","20_25","rub",0.943108640125703,0.951703178411469,0.933085110311663,0.0117762313667182,0.00999737421541286,0.0138508315471325,93.8016295697018,79.6324361861771,110.326515296594,7965.33514404297
"34","NGA.1.3_1","Arochukw","25_30","rub",0.975574274739642,0.980183937303231,0.969921222860905,0.00602489855779437,0.00488797140310856,0.00741914255305652,39.7277210590844,32.2309102111368,48.92125950637,6593.92364501953
"35","NGA.1.3_1","Arochukw","30_35","rub",0.989726779184521,0.992043152031577,0.986742973739382,0.00224746084798258,0.00174075973012792,0.00290014422516308,13.5226484657267,10.4739007644754,17.4497504114438,6016.85607910156
"36","NGA.1.3_1","Arochukw","35_40","rub",0.995717623481342,0.996835061558795,0.994206873788387,0.000519068306629223,0.000383659995265859,0.000702120380127019,3.07682354736667,2.27417874013986,4.1618809915204,5927.58892822266
"37","NGA.1.3_1","Arochukw","40_45","rub",0.998221575371092,0.998746319924789,0.997477216099687,9.18152980415017e-05,6.47389424601536e-05,0.000130215085635644,0.450834273940744,0.317883127782499,0.639386080979031,4910.23046875
"38","NGA.1.3_1","Arochukw","15_20","mea",0.988059708738124,0.990903285962628,0.984332039910673,NA,NA,NA,130.926025379124,99.7460268600277,171.800142501046,10965.0612792969
"39","NGA.1.3_1","Arochukw","20_25","mea",0.995311151449272,0.996737561966148,0.993260590080004,NA,NA,NA,37.3482501462053,25.9864123263051,53.6816586858517,7965.33514404297
"40","NGA.1.3_1","Arochukw","25_30","mea",0.998167516137972,0.998840368343487,0.997103148987924,NA,NA,NA,12.0832586669419,7.64652259939388,19.1016143846292,6593.92364501953
"41","NGA.1.3_1","Arochukw","30_35","mea",0.999285163800301,0.999589385784615,0.998754784046604,NA,NA,NA,4.30106653372085,2.47060663800311,7.49228517898238,6016.85607910156
"42","NGA.1.3_1","Arochukw","35_40","mea",0.999721364790528,0.999854877257008,0.999464605824269,NA,NA,NA,1.65163498267832,0.860227964591376,3.1735965882964,5927.58892822266
"43","NGA.1.3_1","Arochukw","40_45","mea",0.99989142106178,0.999948759865696,0.999769711858378,NA,NA,NA,0.53314761071341,0.251600868681721,1.1307678495839,4910.23046875
"44","NGA.1.3_1","Arochukw","15_20","dip",0.951303002218071,0.959014394061523,0.942224115348191,NA,NA,NA,533.965564796635,449.40968068451,633.516115672672,10965.0612792969
"45","NGA.1.3_1","Arochukw","20_25","dip",0.965429093112551,0.971814454929556,0.957655313851583,NA,NA,NA,275.368859592039,224.507312703612,337.289616741455,7965.33514404297
"46","NGA.1.3_1","Arochukw","25_30","dip",0.975563288309925,0.980832115559768,0.968887403233576,NA,NA,NA,161.133811019709,126.391566435446,205.154087476084,6593.92364501953
"47","NGA.1.3_1","Arochukw","30_35","dip",0.982781255369916,0.987060664960433,0.977115204444904,NA,NA,NA,103.602708302019,77.8541166923502,137.694521254677,6016.85607910156
"48","NGA.1.3_1","Arochukw","35_40","dip",0.987893532164241,0.991306740551464,0.983159518857967,NA,NA,NA,71.7621647031286,51.5300684573076,99.8234495634591,5927.58892822266
"49","NGA.1.3_1","Arochukw","40_45","dip",0.991502082286678,0.994178747271903,0.987607179871843,NA,NA,NA,41.7267344768817,28.5836925117972,60.8516029870147,4910.23046875
